"nutrient_id"	"amount"	"fdc_id"	"name"	"unit_name"	"NDB_number"	"Food_Name"
1316	0.148	169255	"PUFA 18:2 n-6 c,c"	"G"	11265	"Mushrooms, portabella, raw†"
1300	0.003	169255	"SFA 17:0"	"G"	11265	"Mushrooms, portabella, raw†"
1258	0.01	169255	"Fatty acids, total saturated"	"G"	11265	"Mushrooms, portabella, raw†"
1273	0.003	169255	"SFA 22:0"	"G"	11265	"Mushrooms, portabella, raw†"
1314	0.005	169255	"MUFA 16:1 c"	"G"	11265	"Mushrooms, portabella, raw†"
1292	0.044	169255	"Fatty acids, total monounsaturated"	"G"	11265	"Mushrooms, portabella, raw†"
1293	0.296	169255	"Fatty acids, total polyunsaturated"	"G"	11265	"Mushrooms, portabella, raw†"
1299	0.003	169255	"SFA 15:0"	"G"	11265	"Mushrooms, portabella, raw†"
1267	0.003	169255	"SFA 20:0"	"G"	11265	"Mushrooms, portabella, raw†"
1268	0.016	169255	"MUFA 18:1"	"G"	11265	"Mushrooms, portabella, raw†"
1269	0.148	169255	"PUFA 18:2"	"G"	11265	"Mushrooms, portabella, raw†"
1242	0	169255	"Vitamin E, added"	"MG"	11265	"Mushrooms, portabella, raw†"
1246	0	169255	"Vitamin B-12, added"	"UG"	11265	"Mushrooms, portabella, raw†"
1018	0	169255	"Alcohol, ethyl"	"G"	11265	"Mushrooms, portabella, raw†"
1057	0	169255	"Caffeine"	"MG"	11265	"Mushrooms, portabella, raw†"
1058	0	169255	"Theobromine"	"MG"	11265	"Mushrooms, portabella, raw†"
1212	0.082	169255	"Isoleucine"	"G"	11265	"Mushrooms, portabella, raw†"
1213	0.13	169255	"Leucine"	"G"	11265	"Mushrooms, portabella, raw†"
1214	0.122	169255	"Lysine"	"G"	11265	"Mushrooms, portabella, raw†"
1216	0.01	169255	"Cystine"	"G"	11265	"Mushrooms, portabella, raw†"
1219	0.076	169255	"Valine"	"G"	11265	"Mushrooms, portabella, raw†"
1220	0.082	169255	"Arginine"	"G"	11265	"Mushrooms, portabella, raw†"
1221	0.058	169255	"Histidine"	"G"	11265	"Mushrooms, portabella, raw†"
1223	0.221	169255	"Aspartic acid"	"G"	11265	"Mushrooms, portabella, raw†"
1227	0.092	169255	"Serine"	"G"	11265	"Mushrooms, portabella, raw†"
1177	28	169255	"Folate, total"	"UG"	11265	"Mushrooms, portabella, raw†"
1210	0.035	169255	"Tryptophan"	"G"	11265	"Mushrooms, portabella, raw†"
1211	0.101	169255	"Threonine"	"G"	11265	"Mushrooms, portabella, raw†"
1215	0.029	169255	"Methionine"	"G"	11265	"Mushrooms, portabella, raw†"
1217	0.076	169255	"Phenylalanine"	"G"	11265	"Mushrooms, portabella, raw†"
1218	0.014	169255	"Tyrosine"	"G"	11265	"Mushrooms, portabella, raw†"
1222	0.168	169255	"Alanine"	"G"	11265	"Mushrooms, portabella, raw†"
1224	0.319	169255	"Glutamic acid"	"G"	11265	"Mushrooms, portabella, raw†"
1225	0.096	169255	"Glycine"	"G"	11265	"Mushrooms, portabella, raw†"
1226	0.076	169255	"Proline"	"G"	11265	"Mushrooms, portabella, raw†"
1253	0	169255	"Cholesterol"	"MG"	11265	"Mushrooms, portabella, raw†"
1162	0	169255	"Vitamin C, total ascorbic acid"	"MG"	11265	"Mushrooms, portabella, raw†"
1105	0	169255	"Retinol"	"UG"	11265	"Mushrooms, portabella, raw†"
1183	0	169255	"Vitamin K (Menaquinone-4)"	"UG"	11265	"Mushrooms, portabella, raw†"
1003	2.11	169255	"Protein"	"G"	11265	"Mushrooms, portabella, raw†"
1007	0.85	169255	"Ash"	"G"	11265	"Mushrooms, portabella, raw†"
1012	0.49	169255	"Fructose"	"G"	11265	"Mushrooms, portabella, raw†"
1274	0.001	169255	"MUFA 14:1"	"G"	11265	"Mushrooms, portabella, raw†"
1079	1.3	169255	"Fiber, total dietary"	"G"	11265	"Mushrooms, portabella, raw†"
1089	0.31	169255	"Iron, Fe"	"MG"	11265	"Mushrooms, portabella, raw†"
1091	108	169255	"Phosphorus, P"	"MG"	11265	"Mushrooms, portabella, raw†"
1093	9	169255	"Sodium, Na"	"MG"	11265	"Mushrooms, portabella, raw†"
1098	0.286	169255	"Copper, Cu"	"MG"	11265	"Mushrooms, portabella, raw†"
1101	0.069	169255	"Manganese, Mn"	"MG"	11265	"Mushrooms, portabella, raw†"
1104	0	169255	"Vitamin A, IU"	"IU"	11265	"Mushrooms, portabella, raw†"
1165	0.059	169255	"Thiamin"	"MG"	11265	"Mushrooms, portabella, raw†"
1166	0.13	169255	"Riboflavin"	"MG"	11265	"Mushrooms, portabella, raw†"
1178	0.05	169255	"Vitamin B-12"	"UG"	11265	"Mushrooms, portabella, raw†"
1184	1.8	169255	"Vitamin K (Dihydrophylloquinone)"	"UG"	11265	"Mushrooms, portabella, raw†"
1198	6.1	169255	"Betaine"	"MG"	11265	"Mushrooms, portabella, raw†"
1167	4.494	169255	"Niacin"	"MG"	11265	"Mushrooms, portabella, raw†"
1170	1.14	169255	"Pantothenic acid"	"MG"	11265	"Mushrooms, portabella, raw†"
1175	0.148	169255	"Vitamin B-6"	"MG"	11265	"Mushrooms, portabella, raw†"
1180	21.2	169255	"Choline, total"	"MG"	11265	"Mushrooms, portabella, raw†"
1128	0.02	169255	"Tocotrienol, alpha"	"MG"	11265	"Mushrooms, portabella, raw†"
1111	0.3	169255	"Vitamin D2 (ergocalciferol)"	"UG"	11265	"Mushrooms, portabella, raw†"
1087	3	169255	"Calcium, Ca"	"MG"	11265	"Mushrooms, portabella, raw†"
1092	364	169255	"Potassium, K"	"MG"	11265	"Mushrooms, portabella, raw†"
1095	0.53	169255	"Zinc, Zn"	"MG"	11265	"Mushrooms, portabella, raw†"
1103	18.6	169255	"Selenium, Se"	"UG"	11265	"Mushrooms, portabella, raw†"
1109	0.02	169255	"Vitamin E (alpha-tocopherol)"	"MG"	11265	"Mushrooms, portabella, raw†"
1011	2.01	169255	"Glucose (dextrose)"	"G"	11265	"Mushrooms, portabella, raw†"
1051	92.82	169255	"Water"	"G"	11265	"Mushrooms, portabella, raw†"
1004	0.35	169255	"Total lipid (fat)"	"G"	11265	"Mushrooms, portabella, raw†"
1187	28	169255	"Folate, food"	"UG"	11265	"Mushrooms, portabella, raw†"
1106	0	169255	"Vitamin A, RAE"	"UG"	11265	"Mushrooms, portabella, raw†"
1107	0	169255	"Carotene, beta"	"UG"	11265	"Mushrooms, portabella, raw†"
1108	0	169255	"Carotene, alpha"	"UG"	11265	"Mushrooms, portabella, raw†"
1112	0	169255	"Vitamin D3 (cholecalciferol)"	"UG"	11265	"Mushrooms, portabella, raw†"
1114	0.3	169255	"Vitamin D (D2 + D3)"	"UG"	11265	"Mushrooms, portabella, raw†"
1120	0	169255	"Cryptoxanthin, beta"	"UG"	11265	"Mushrooms, portabella, raw†"
1122	0	169255	"Lycopene"	"UG"	11265	"Mushrooms, portabella, raw†"
1062	92	169255	"Energy"	"kJ"	11265	"Mushrooms, portabella, raw†"
1005	3.87	169255	"Carbohydrate, by difference"	"G"	11265	"Mushrooms, portabella, raw†"
1008	22	169255	"Energy"	"KCAL"	11265	"Mushrooms, portabella, raw†"
2000	2.5	169255	NA	NA	11265	"Mushrooms, portabella, raw†"
1110	10	169255	"Vitamin D (D2 + D3), International Units"	"IU"	11265	"Mushrooms, portabella, raw†"
1123	0	169255	"Lutein + zeaxanthin"	"UG"	11265	"Mushrooms, portabella, raw†"
1190	28	169255	"Folate, DFE"	"UG"	11265	"Mushrooms, portabella, raw†"
1270	0	169255	"PUFA 18:3"	"G"	11265	"Mushrooms, portabella, raw†"
1279	0	169255	"MUFA 22:1"	"G"	11265	"Mushrooms, portabella, raw†"
1304	0	169255	"TFA 18:1 t"	"G"	11265	"Mushrooms, portabella, raw†"
1257	0	169255	"Fatty acids, total trans"	"G"	11265	"Mushrooms, portabella, raw†"
1303	0	169255	"TFA 16:1 t"	"G"	11265	"Mushrooms, portabella, raw†"
1329	0	169255	"Fatty acids, total trans-monoenoic"	"G"	11265	"Mushrooms, portabella, raw†"
1186	0	169256	"Folic acid"	"UG"	11270	"Mustard greens, raw†"
1057	0	169256	"Caffeine"	"MG"	11270	"Mustard greens, raw†"
1058	0	169256	"Theobromine"	"MG"	11270	"Mustard greens, raw†"
1109	2.01	169256	"Vitamin E (alpha-tocopherol)"	"MG"	11270	"Mustard greens, raw†"
1018	0	169256	"Alcohol, ethyl"	"G"	11270	"Mustard greens, raw†"
1271	0	169256	"PUFA 20:4"	"G"	11270	"Mustard greens, raw†"
1276	0	169256	"PUFA 18:4"	"G"	11270	"Mustard greens, raw†"
1259	0	169256	"SFA 4:0"	"G"	11270	"Mustard greens, raw†"
1260	0	169256	"SFA 6:0"	"G"	11270	"Mustard greens, raw†"
1262	0	169256	"SFA 10:0"	"G"	11270	"Mustard greens, raw†"
1261	0	169256	"SFA 8:0"	"G"	11270	"Mustard greens, raw†"
1263	0	169256	"SFA 12:0"	"G"	11270	"Mustard greens, raw†"
1272	0	169256	"PUFA 22:6 n-3 (DHA)"	"G"	11270	"Mustard greens, raw†"
1278	0	169256	"PUFA 2:5 n-3 (EPA)"	"G"	11270	"Mustard greens, raw†"
1280	0	169256	"PUFA 22:5 n-3 (DPA)"	"G"	11270	"Mustard greens, raw†"
1110	0	169256	"Vitamin D (D2 + D3), International Units"	"IU"	11270	"Mustard greens, raw†"
1105	0	169256	"Retinol"	"UG"	11270	"Mustard greens, raw†"
1257	0	169256	"Fatty acids, total trans"	"G"	11270	"Mustard greens, raw†"
1253	0	169256	"Cholesterol"	"MG"	11270	"Mustard greens, raw†"
1258	0.01	169256	"Fatty acids, total saturated"	"G"	11270	"Mustard greens, raw†"
1275	0	169256	"MUFA 16:1"	"G"	11270	"Mustard greens, raw†"
1264	0	169256	"SFA 14:0"	"G"	11270	"Mustard greens, raw†"
1162	70	169256	"Vitamin C, total ascorbic acid"	"MG"	11270	"Mustard greens, raw†"
1165	0.08	169256	"Thiamin"	"MG"	11270	"Mustard greens, raw†"
1166	0.11	169256	"Riboflavin"	"MG"	11270	"Mustard greens, raw†"
1178	0	169256	"Vitamin B-12"	"UG"	11270	"Mustard greens, raw†"
1265	0.005	169256	"SFA 16:0"	"G"	11270	"Mustard greens, raw†"
1266	0.002	169256	"SFA 18:0"	"G"	11270	"Mustard greens, raw†"
1268	0.015	169256	"MUFA 18:1"	"G"	11270	"Mustard greens, raw†"
1269	0.02	169256	"PUFA 18:2"	"G"	11270	"Mustard greens, raw†"
1270	0.018	169256	"PUFA 18:3"	"G"	11270	"Mustard greens, raw†"
1167	0.8	169256	"Niacin"	"MG"	11270	"Mustard greens, raw†"
1170	0.21	169256	"Pantothenic acid"	"MG"	11270	"Mustard greens, raw†"
1175	0.18	169256	"Vitamin B-6"	"MG"	11270	"Mustard greens, raw†"
1277	0.019	169256	"MUFA 20:1"	"G"	11270	"Mustard greens, raw†"
1279	0.058	169256	"MUFA 22:1"	"G"	11270	"Mustard greens, raw†"
1292	0.092	169256	"Fatty acids, total monounsaturated"	"G"	11270	"Mustard greens, raw†"
1293	0.038	169256	"Fatty acids, total polyunsaturated"	"G"	11270	"Mustard greens, raw†"
1185	257.5	169256	"Vitamin K (phylloquinone)"	"UG"	11270	"Mustard greens, raw†"
1187	12	169256	"Folate, food"	"UG"	11270	"Mustard greens, raw†"
1177	12	169256	"Folate, total"	"UG"	11270	"Mustard greens, raw†"
1106	151	169256	"Vitamin A, RAE"	"UG"	11270	"Mustard greens, raw†"
1107	1790	169256	"Carotene, beta"	"UG"	11270	"Mustard greens, raw†"
1108	10	169256	"Carotene, alpha"	"UG"	11270	"Mustard greens, raw†"
1003	2.86	169256	"Protein"	"G"	11270	"Mustard greens, raw†"
1007	1.36	169256	"Ash"	"G"	11270	"Mustard greens, raw†"
1120	40	169256	"Cryptoxanthin, beta"	"UG"	11270	"Mustard greens, raw†"
1122	0	169256	"Lycopene"	"UG"	11270	"Mustard greens, raw†"
1062	114	169256	"Energy"	"kJ"	11270	"Mustard greens, raw†"
1079	3.2	169256	"Fiber, total dietary"	"G"	11270	"Mustard greens, raw†"
1089	1.64	169256	"Iron, Fe"	"MG"	11270	"Mustard greens, raw†"
1090	32	169256	"Magnesium, Mg"	"MG"	11270	"Mustard greens, raw†"
1091	58	169256	"Phosphorus, P"	"MG"	11270	"Mustard greens, raw†"
1093	20	169256	"Sodium, Na"	"MG"	11270	"Mustard greens, raw†"
1098	0.165	169256	"Copper, Cu"	"MG"	11270	"Mustard greens, raw†"
1104	3024	169256	"Vitamin A, IU"	"IU"	11270	"Mustard greens, raw†"
1123	3730	169256	"Lutein + zeaxanthin"	"UG"	11270	"Mustard greens, raw†"
1190	12	169256	"Folate, DFE"	"UG"	11270	"Mustard greens, raw†"
1180	0.5	169256	"Choline, total"	"MG"	11270	"Mustard greens, raw†"
2000	1.32	169256	NA	NA	11270	"Mustard greens, raw†"
1087	115	169256	"Calcium, Ca"	"MG"	11270	"Mustard greens, raw†"
1092	384	169256	"Potassium, K"	"MG"	11270	"Mustard greens, raw†"
1095	0.25	169256	"Zinc, Zn"	"MG"	11270	"Mustard greens, raw†"
1004	0.42	169256	"Total lipid (fat)"	"G"	11270	"Mustard greens, raw†"
1005	4.67	169256	"Carbohydrate, by difference"	"G"	11270	"Mustard greens, raw†"
1008	27	169256	"Energy"	"KCAL"	11270	"Mustard greens, raw†"
1051	90.7	169256	"Water"	"G"	11270	"Mustard greens, raw†"
1246	0	169256	"Vitamin B-12, added"	"UG"	11270	"Mustard greens, raw†"
1242	0	169256	"Vitamin E, added"	"MG"	11270	"Mustard greens, raw†"
1114	0	169256	"Vitamin D (D2 + D3)"	"UG"	11270	"Mustard greens, raw†"
1103	0.9	169256	"Selenium, Se"	"UG"	11270	"Mustard greens, raw†"
1062	84	169258	"Energy"	"kJ"	11272	"Mustard greens, frozen, unprepared†"
1186	0	169258	"Folic acid"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1190	138	169258	"Folate, DFE"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1079	3.3	169258	"Fiber, total dietary"	"G"	11272	"Mustard greens, frozen, unprepared†"
1110	0	169258	"Vitamin D (D2 + D3), International Units"	"IU"	11272	"Mustard greens, frozen, unprepared†"
1259	0	169258	"SFA 4:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1260	0	169258	"SFA 6:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1262	0	169258	"SFA 10:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1271	0	169258	"PUFA 20:4"	"G"	11272	"Mustard greens, frozen, unprepared†"
1276	0	169258	"PUFA 18:4"	"G"	11272	"Mustard greens, frozen, unprepared†"
1278	0	169258	"PUFA 2:5 n-3 (EPA)"	"G"	11272	"Mustard greens, frozen, unprepared†"
1280	0	169258	"PUFA 22:5 n-3 (DPA)"	"G"	11272	"Mustard greens, frozen, unprepared†"
1272	0	169258	"PUFA 22:6 n-3 (DHA)"	"G"	11272	"Mustard greens, frozen, unprepared†"
1261	0	169258	"SFA 8:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1263	0	169258	"SFA 12:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1018	0	169258	"Alcohol, ethyl"	"G"	11272	"Mustard greens, frozen, unprepared†"
1105	0	169258	"Retinol"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1106	258	169258	"Vitamin A, RAE"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1257	0	169258	"Fatty acids, total trans"	"G"	11272	"Mustard greens, frozen, unprepared†"
1003	2.49	169258	"Protein"	"G"	11272	"Mustard greens, frozen, unprepared†"
1007	0.63	169258	"Ash"	"G"	11272	"Mustard greens, frozen, unprepared†"
1089	1.29	169258	"Iron, Fe"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1090	15	169258	"Magnesium, Mg"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1091	30	169258	"Phosphorus, P"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1093	29	169258	"Sodium, Na"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1098	0.067	169258	"Copper, Cu"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1101	0.339	169258	"Manganese, Mn"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1104	5155	169258	"Vitamin A, IU"	"IU"	11272	"Mustard greens, frozen, unprepared†"
1162	25.3	169258	"Vitamin C, total ascorbic acid"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1165	0.048	169258	"Thiamin"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1166	0.061	169258	"Riboflavin"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1177	138	169258	"Folate, total"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1178	0	169258	"Vitamin B-12"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1258	0.014	169258	"Fatty acids, total saturated"	"G"	11272	"Mustard greens, frozen, unprepared†"
1264	0	169258	"SFA 14:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1210	0.027	169258	"Tryptophan"	"G"	11272	"Mustard greens, frozen, unprepared†"
1211	0.066	169258	"Threonine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1215	0.023	169258	"Methionine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1217	0.066	169258	"Phenylalanine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1218	0.132	169258	"Tyrosine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1253	0	169258	"Cholesterol"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1275	0.001	169258	"MUFA 16:1"	"G"	11272	"Mustard greens, frozen, unprepared†"
1004	0.27	169258	"Total lipid (fat)"	"G"	11272	"Mustard greens, frozen, unprepared†"
1005	3.41	169258	"Carbohydrate, by difference"	"G"	11272	"Mustard greens, frozen, unprepared†"
1008	20	169258	"Energy"	"KCAL"	11272	"Mustard greens, frozen, unprepared†"
1051	93.21	169258	"Water"	"G"	11272	"Mustard greens, frozen, unprepared†"
1087	116	169258	"Calcium, Ca"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1092	170	169258	"Potassium, K"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1095	0.23	169258	"Zinc, Zn"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1167	0.314	169258	"Niacin"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1170	0.019	169258	"Pantothenic acid"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1175	0.131	169258	"Vitamin B-6"	"MG"	11272	"Mustard greens, frozen, unprepared†"
1265	0.006	169258	"SFA 16:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1266	0.002	169258	"SFA 18:0"	"G"	11272	"Mustard greens, frozen, unprepared†"
1268	0.02	169258	"MUFA 18:1"	"G"	11272	"Mustard greens, frozen, unprepared†"
1269	0.027	169258	"PUFA 18:2"	"G"	11272	"Mustard greens, frozen, unprepared†"
1270	0.024	169258	"PUFA 18:3"	"G"	11272	"Mustard greens, frozen, unprepared†"
1212	0.091	169258	"Isoleucine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1213	0.076	169258	"Leucine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1214	0.113	169258	"Lysine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1216	0.037	169258	"Cystine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1219	0.097	169258	"Valine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1220	0.181	169258	"Arginine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1221	0.045	169258	"Histidine"	"G"	11272	"Mustard greens, frozen, unprepared†"
1277	0.026	169258	"MUFA 20:1"	"G"	11272	"Mustard greens, frozen, unprepared†"
1279	0.077	169258	"MUFA 22:1"	"G"	11272	"Mustard greens, frozen, unprepared†"
1292	0.124	169258	"Fatty acids, total monounsaturated"	"G"	11272	"Mustard greens, frozen, unprepared†"
1293	0.051	169258	"Fatty acids, total polyunsaturated"	"G"	11272	"Mustard greens, frozen, unprepared†"
1114	0	169258	"Vitamin D (D2 + D3)"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1187	138	169258	"Folate, food"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1103	0.7	169258	"Selenium, Se"	"UG"	11272	"Mustard greens, frozen, unprepared†"
1186	0	169260	"Folic acid"	"UG"	11278	"Okra, raw†"
1009	0.34	169260	"Starch"	"G"	11278	"Okra, raw†"
1057	0	169260	"Caffeine"	"MG"	11278	"Okra, raw†"
1058	0	169260	"Theobromine"	"MG"	11278	"Okra, raw†"
1278	0	169260	"PUFA 2:5 n-3 (EPA)"	"G"	11278	"Okra, raw†"
1280	0	169260	"PUFA 22:5 n-3 (DPA)"	"G"	11278	"Okra, raw†"
1261	0	169260	"SFA 8:0"	"G"	11278	"Okra, raw†"
1263	0	169260	"SFA 12:0"	"G"	11278	"Okra, raw†"
1272	0	169260	"PUFA 22:6 n-3 (DHA)"	"G"	11278	"Okra, raw†"
1079	3.2	169260	"Fiber, total dietary"	"G"	11278	"Okra, raw†"
1276	0	169260	"PUFA 18:4"	"G"	11278	"Okra, raw†"
1277	0	169260	"MUFA 20:1"	"G"	11278	"Okra, raw†"
1279	0	169260	"MUFA 22:1"	"G"	11278	"Okra, raw†"
1259	0	169260	"SFA 4:0"	"G"	11278	"Okra, raw†"
1260	0	169260	"SFA 6:0"	"G"	11278	"Okra, raw†"
1262	0	169260	"SFA 10:0"	"G"	11278	"Okra, raw†"
1110	0	169260	"Vitamin D (D2 + D3), International Units"	"IU"	11278	"Okra, raw†"
1180	12.3	169260	"Choline, total"	"MG"	11278	"Okra, raw†"
1018	0	169260	"Alcohol, ethyl"	"G"	11278	"Okra, raw†"
1105	0	169260	"Retinol"	"UG"	11278	"Okra, raw†"
1257	0	169260	"Fatty acids, total trans"	"G"	11278	"Okra, raw†"
1283	24	169260	"Phytosterols"	"MG"	11278	"Okra, raw†"
1258	0.026	169260	"Fatty acids, total saturated"	"G"	11278	"Okra, raw†"
1253	0	169260	"Cholesterol"	"MG"	11278	"Okra, raw†"
1275	0	169260	"MUFA 16:1"	"G"	11278	"Okra, raw†"
1264	0	169260	"SFA 14:0"	"G"	11278	"Okra, raw†"
1165	0.2	169260	"Thiamin"	"MG"	11278	"Okra, raw†"
1166	0.06	169260	"Riboflavin"	"MG"	11278	"Okra, raw†"
1178	0	169260	"Vitamin B-12"	"UG"	11278	"Okra, raw†"
1210	0.017	169260	"Tryptophan"	"G"	11278	"Okra, raw†"
1211	0.065	169260	"Threonine"	"G"	11278	"Okra, raw†"
1215	0.021	169260	"Methionine"	"G"	11278	"Okra, raw†"
1217	0.065	169260	"Phenylalanine"	"G"	11278	"Okra, raw†"
1218	0.087	169260	"Tyrosine"	"G"	11278	"Okra, raw†"
1222	0.073	169260	"Alanine"	"G"	11278	"Okra, raw†"
1224	0.271	169260	"Glutamic acid"	"G"	11278	"Okra, raw†"
1225	0.044	169260	"Glycine"	"G"	11278	"Okra, raw†"
1226	0.045	169260	"Proline"	"G"	11278	"Okra, raw†"
1167	1	169260	"Niacin"	"MG"	11278	"Okra, raw†"
1170	0.245	169260	"Pantothenic acid"	"MG"	11278	"Okra, raw†"
1175	0.215	169260	"Vitamin B-6"	"MG"	11278	"Okra, raw†"
1212	0.069	169260	"Isoleucine"	"G"	11278	"Okra, raw†"
1213	0.105	169260	"Leucine"	"G"	11278	"Okra, raw†"
1214	0.081	169260	"Lysine"	"G"	11278	"Okra, raw†"
1216	0.019	169260	"Cystine"	"G"	11278	"Okra, raw†"
1219	0.091	169260	"Valine"	"G"	11278	"Okra, raw†"
1220	0.084	169260	"Arginine"	"G"	11278	"Okra, raw†"
1221	0.031	169260	"Histidine"	"G"	11278	"Okra, raw†"
1223	0.145	169260	"Aspartic acid"	"G"	11278	"Okra, raw†"
1227	0.044	169260	"Serine"	"G"	11278	"Okra, raw†"
1292	0.017	169260	"Fatty acids, total monounsaturated"	"G"	11278	"Okra, raw†"
1293	0.027	169260	"Fatty acids, total polyunsaturated"	"G"	11278	"Okra, raw†"
1265	0.022	169260	"SFA 16:0"	"G"	11278	"Okra, raw†"
1266	0.003	169260	"SFA 18:0"	"G"	11278	"Okra, raw†"
1268	0.016	169260	"MUFA 18:1"	"G"	11278	"Okra, raw†"
1269	0.026	169260	"PUFA 18:2"	"G"	11278	"Okra, raw†"
1270	0.001	169260	"PUFA 18:3"	"G"	11278	"Okra, raw†"
1271	0	169260	"PUFA 20:4"	"G"	11278	"Okra, raw†"
1003	1.93	169260	"Protein"	"G"	11278	"Okra, raw†"
1007	0.86	169260	"Ash"	"G"	11278	"Okra, raw†"
1012	0.57	169260	"Fructose"	"G"	11278	"Okra, raw†"
1013	0	169260	"Lactose"	"G"	11278	"Okra, raw†"
1185	31.3	169260	"Vitamin K (phylloquinone)"	"UG"	11278	"Okra, raw†"
1187	60	169260	"Folate, food"	"UG"	11278	"Okra, raw†"
1177	60	169260	"Folate, total"	"UG"	11278	"Okra, raw†"
1120	0	169260	"Cryptoxanthin, beta"	"UG"	11278	"Okra, raw†"
1122	0	169260	"Lycopene"	"UG"	11278	"Okra, raw†"
1127	0	169260	"Tocopherol, delta"	"MG"	11278	"Okra, raw†"
1130	0	169260	"Tocotrienol, gamma"	"MG"	11278	"Okra, raw†"
1131	0	169260	"Tocotrienol, delta"	"MG"	11278	"Okra, raw†"
1162	23	169260	"Vitamin C, total ascorbic acid"	"MG"	11278	"Okra, raw†"
1106	36	169260	"Vitamin A, RAE"	"UG"	11278	"Okra, raw†"
1107	416	169260	"Carotene, beta"	"UG"	11278	"Okra, raw†"
1108	27	169260	"Carotene, alpha"	"UG"	11278	"Okra, raw†"
1089	0.62	169260	"Iron, Fe"	"MG"	11278	"Okra, raw†"
1090	57	169260	"Magnesium, Mg"	"MG"	11278	"Okra, raw†"
1091	61	169260	"Phosphorus, P"	"MG"	11278	"Okra, raw†"
1093	7	169260	"Sodium, Na"	"MG"	11278	"Okra, raw†"
1098	0.109	169260	"Copper, Cu"	"MG"	11278	"Okra, raw†"
1101	0.788	169260	"Manganese, Mn"	"MG"	11278	"Okra, raw†"
1104	716	169260	"Vitamin A, IU"	"IU"	11278	"Okra, raw†"
1062	138	169260	"Energy"	"kJ"	11278	"Okra, raw†"
1075	0	169260	"Galactose"	"G"	11278	"Okra, raw†"
1109	0.27	169260	"Vitamin E (alpha-tocopherol)"	"MG"	11278	"Okra, raw†"
1123	280	169260	"Lutein + zeaxanthin"	"UG"	11278	"Okra, raw†"
1125	0	169260	"Tocopherol, beta"	"MG"	11278	"Okra, raw†"
1126	0.16	169260	"Tocopherol, gamma"	"MG"	11278	"Okra, raw†"
1128	0	169260	"Tocotrienol, alpha"	"MG"	11278	"Okra, raw†"
